Time,isbA,isbB,isbC,vsbA,vsbB,vsbC,isbARmsValue,isbBRmsValue,isbCRmsValue,vsbARmsValue,vsbBRmsValue,vsbCRmsValue,isbATrapAreaSum,isbBTrapAreaSum,isbCTrapAreaSum,vsbATrapAreaSum,vsbBTrapAreaSum,vsbCTrapAreaSum,t,GooseTimestamp,SqNum,StNum,cbStatus,frameLen,ethDst,ethSrc,ethType,gooseTimeAllowedtoLive,gooseAppid,gooseLen,TPID,gocbRef,datSet,goID,test,confRev,ndsCom,numDatSetEntries,APDUSize,protocol,stDiff,sqDiff,gooseLengthDiff,cbStatusDiff,apduSizeDiff,frameLengthDiff,timestampDiff,tDiff,timeFromLastChange,delay,class
7717.503,0.033609148,-0.014885291,-0.0104783755,0.032108948,0.06679778,-0.09125071,0.04636551239887586,0.051259929833315364,0.052934707052312284,0.06696638244922333,0.06799445132640386,0.06734569712417468,-38.387278267065994,-39.74127692870388,-39.723532827803865,-39.58473486069124,-39.50279992586002,-39.444357308064355,7711.60631,7717.502952712356,9,725,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.0102261169595295, 0.0, 5.89664271235597,2.3024856091069523E-5,normal
7718.5186,-0.032963797,0.046847377,0.026114414,0.07004331,0.027013544,-0.09472028,0.04150286289864637,0.051434916781819204,0.048523053796980145,0.06712608555072318,0.06650013190704002,0.06872044907073464,-40.05262710634997,-39.236227324348874,-39.1737405245658,-39.510164224077016,-39.50503493088763,-39.46339963308128,7711.60631,7718.518733874675,10,725,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.0157811623184898, 0.0, 6.9124238746744595,1.7918717458087485E-4,normal
7719.536,-0.008481038,-8.9561E-4,0.020461971,0.0444558,0.056287542,-0.0981825,0.06455323072645544,0.042866263586928535,0.060555525745088296,0.06708027877260093,0.06676793816361777,0.06835269804405833,-39.052496605188935,-39.80698969971854,-39.73802429277566,-39.51075224467786,-39.520874629728496,-39.46561181737343,7711.60631,7719.536353246019,11,725,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.0176193713441535, 0.0, 7.930043246018613,2.2043351873435313E-4,normal
7720.566,0.06202104,0.06176917,-0.06489477,0.09261314,-0.058236483,-0.034626618,0.057488678565859666,0.045517921525613465,0.057730886210605195,0.06729619797427898,0.06671210728805131,0.06888835250406536,-39.5179774624994,-39.51639424538007,-39.51033160503721,-39.511530758813024,-39.490338690171484,-39.50002798670903,7711.60631,7720.566240781163,12,725,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.0298875351445531, 0.0, 8.959930781163166,3.2281241328746546E-4,normal
7721.5933,0.0030587006,-0.042860016,-0.0012031116,-0.075812645,-0.018252363,0.09255476,0.04799795836409761,0.04788577298368886,0.0531835257407728,0.06730341318668787,0.06684822209064087,0.068584727442515,-39.88050685671624,-39.31503916688962,-39.318938192896894,-39.46243914382649,-39.4983970670728,-39.53805582574569,7711.60631,7721.59358610551,13,725,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.0273453243471522, 0.0, 9.987276105510318,3.243867604396655E-4,normal
7722.6,0.048507404,0.057989616,-0.048459597,0.09602493,-0.038031712,-0.05744801,0.05425131486767706,0.04557292601707463,0.056266228182113506,0.06718147315627777,0.06670052814616671,0.06885953206656781,-39.43923298083246,-39.58449079734419,-39.52707866951823,-39.53259533189703,-39.486882108147256,-39.48184359940933,7711.60631,7722.600274695174,14,725,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.0066885896640088, 0.0, 10.993964695174327,1.7703892444842495E-4,normal
7723.625,-0.0072610606,-0.051295232,0.057569522,-0.09622813,0.0387971,0.057612263,0.07698137244186905,0.052373728711483006,0.06802179437366683,0.0675451642347534,0.06816331976531298,0.06764824770067263,-37.256737925927155,-40.57979062740924,-40.671081420383416,-39.43864401153405,-39.527073113276856,-39.532762305869255,7711.60631,7723.625100817743,15,725,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.0248261225688111, 0.0, 12.018790817743138,1.008177432595403E-4,normal
7724.654,-0.07227378,0.0025244185,0.0663127,0.001472502,0.0829183,-0.084235094,0.06002132216555304,0.053426259312684035,0.05841102586075122,0.06758676945409342,0.06752144993072451,0.06780563245541443,-38.327984957490116,-40.12519576016348,-40.15176478624926,-39.47034135085414,-39.544733678456396,-39.48411535375635,7711.60631,7724.654028080661,16,725,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.0289272629179322, 0.0, 13.04771808066107,2.1948691119177965E-4,normal
7725.6772,0.08552166,-0.04589961,-0.03805302,-0.05343657,-0.042579327,0.09599772,0.05428551232087729,0.06035417676319988,0.04817656368957018,0.06822276058384423,0.06785828046099814,0.06795304924548326,-40.330395298835356,-39.12949755390582,-39.08398963010404,-39.472131293063285,-39.48914361122297,-39.538473582520965,7711.60631,7725.67756713329,17,725,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.023539052628621, 0.0, 14.071257133289691,3.21039539812773E-4,normal
7726.681,0.028926987,0.052191846,-0.07966623,0.07064415,-0.091783,0.021068007,0.06181242002145324,0.05913090281338168,0.05343439225161321,0.06827686770791713,0.06778928432004616,0.06812970312411795,-39.53057945409091,-39.55279568437254,-39.458603333332576,-39.49788343560067,-39.47988875146257,-39.52218359957624,7711.60631,7726.681342644961,18,725,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.0037755116709377, 0.0, 15.07503264496063,1.9030121075047646E-4,normal
7727.6904,-0.0032236124,-0.06672785,0.06793029,-0.089517385,0.07723331,0.012300197,0.05583744762570846,0.053327925733525114,0.05606669063655324,0.06732307062785226,0.06765058244366065,0.06793776129636886,-38.83505816577235,-39.84631145442836,-39.86384279187769,-39.46957221894991,-39.52777903783135,-39.5026766594965,7711.60631,7727.690477018803,19,725,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.0091343738422438, 0.0, 16.084167018802873,4.733130299428012E-5,normal
7728.707,0.010875753,-0.074032836,0.060863346,-0.08723661,0.07831971,0.00893393,0.04516070915161817,0.05447282650077221,0.04997978052415678,0.0676357522782059,0.0678347926725754,0.06789831947482124,-40.25067589385981,-39.13583900447702,-39.15909368323628,-39.45934759406373,-39.53376430901699,-39.50677607621765,7711.60631,7728.707351220213,20,725,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.0168742014102463, 0.0, 17.10104122021312,3.199702132405946E-4,normal
7729.722,-0.031316314,-0.048480444,0.07722093,-0.057151705,0.09566398,-0.03852089,0.055996500619123056,0.05414710586285365,0.05541627330876426,0.06814646930752097,0.06781513631017039,0.06795114980771044,-38.980239575888845,-39.79100199096138,-39.773358969949186,-39.48880149767501,-39.53049709633342,-39.48061490460532,7711.60631,7729.722613064257,21,725,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.0152618440433798, 0.0, 18.1163030642565,4.4509550662041875E-4,normal
7730.75,-0.029775165,0.06948625,-0.039702035,0.096942365,-0.040597893,-0.056325722,0.05636087238809948,0.054755119342609605,0.055177920434606925,0.06747683657494984,0.0679115220123596,0.06783088601202682,-39.228925782837905,-39.70101060598972,-39.60863478289684,-39.53564934608585,-39.484336441382766,-39.48001843818929,7711.60631,7730.7502881941255,22,725,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.0276751298688396, 0.0, 19.14397819412534,2.881941254599951E-4,normal
7731.777,0.075920425,-0.052989658,-0.022166425,-0.066874124,-0.02671721,0.09357209,0.049254206176240545,0.05531525129859353,0.051325162311131586,0.06783511806345441,0.06791803172601546,0.06777597889550674,-39.70153520075837,-39.39716108836001,-39.4372592009895,-39.471431574609596,-39.49284128373256,-39.53570789983496,7711.60631,7731.776875017759,23,725,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.0265868236338065, 0.0, 20.170565017759145,1.9549009266484063E-5,normal
7732.7837,-0.0476005,0.070434794,-0.023260847,0.09224061,-0.023502292,-0.068714775,0.052315962285116015,0.054041512236990635,0.05386069965354326,0.06780200687299208,0.06798599924201694,0.06789359167481429,-39.27875104121631,-39.63207706116373,-39.624063239461975,-39.524287969456054,-39.495268106402364,-39.4804410127108,7711.60631,7732.784039605646,24,725,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.0071645878870186, 0.0, 21.177729605646164,3.481993962850538E-4,normal
7733.7886,-0.038465835,-0.04093533,0.076654404,-0.047695834,0.09626565,-0.048568737,0.0517917558681257,0.05386536853337151,0.05370702702520444,0.067822455754139,0.06769088125633796,0.06786134792199913,-39.24762825242942,-39.609291204600595,-39.67624864805839,-39.48496087768581,-39.534341717051575,-39.48069293174194,7711.60631,7733.788961798091,25,725,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.0049221924446101, 0.0, 22.182651798090774,3.875793408951722E-4,normal
7734.799,-0.025365574,0.079120845,-0.052807383,0.09235757,-0.07161482,-0.02072706,0.04600638177315066,0.05244271123831821,0.052454161038979305,0.06770819652933105,0.06781007946181832,0.06800169911073345,-39.86133299712674,-39.35232090763748,-39.320193794279476,-39.53665509909479,-39.47165290018893,-39.49170559342019,7711.60631,7734.799011733076,26,725,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.0100499349855454, 0.0, 23.19270173307632,1.8360807644057786E-4,normal
7735.812,0.06733584,-0.004908634,-0.060579434,-0.011123342,-0.07753795,0.08864779,0.05101010725163656,0.05566592773345114,0.05170745992626038,0.0679633768434902,0.06780289971279535,0.06772144977159572,-39.81122585077537,-39.36065225685161,-39.35995570535306,-39.49244015543809,-39.47350055567222,-39.53406509599881,7711.60631,7735.812152330937,27,725,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.013140597860911, 0.0, 24.20584233093723,1.406121873515076E-4,normal
7736.8413,0.036750738,-0.07759686,0.039847933,-0.09649651,0.05034398,0.04613075,0.0486629024413077,0.0539154545227858,0.05227179962529396,0.06774420834587735,0.06790348004826542,0.06797502282431148,-39.685306509258226,-39.374097803025506,-39.46791397489142,-39.46765656006755,-39.51776261330815,-39.51458208361146,7711.60631,7736.841589565225,28,725,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.0294372342877978, 0.0, 25.235279565225028,2.80971475149272E-4,normal
7737.8647,-0.0027260946,0.06946983,-0.065265715,0.08033348,-0.08621314,0.0058912924,0.047225290442496896,0.05277109205747251,0.05265115469142406,0.06786853723087691,0.06778212917421673,0.06800526789275967,-39.71345374209341,-39.43382970894163,-39.37888035731157,-39.526194050267804,-39.46944897901267,-39.50436140842794,7711.60631,7737.86495060479,29,725,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.0233610395644064, 0.0, 26.258640604789434,2.0451103955565486E-4,normal
7738.892,0.050327767,-0.07158812,0.020984482,-0.09275576,0.02294869,0.06978429,0.04890577161036449,0.05327830990149875,0.05304376412236608,0.06767099708540927,0.06798135187597366,0.06782971215209682,-39.43414421664784,-39.540939670521766,-39.547702717769425,-39.46587048319634,-39.50925346522126,-39.52487508559716,7711.60631,7738.892195316204,30,725,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.0272447114148235, 0.0, 27.285885316204258,1.0547245437919628E-4,normal
7739.9004,-0.0479134,0.07256525,-0.024821797,0.09402963,-0.027953237,-0.066052854,0.048742241685527626,0.053443655252165365,0.052854396441159406,0.06770019491490732,0.06796131944755318,0.06787603001623696,-39.44063956249738,-39.56878129008692,-39.51280877494719,-39.535401729284786,-39.488534330404946,-39.47608274035156,7711.60631,7739.900523029938,31,725,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.0083277137337063, 0.0, 28.294213029937964,1.3240493808552856E-4,normal
7740.9263,0.058889143,-0.061520867,0.0029762918,-0.082496285,-0.0019450802,0.08441797,0.049572573582348886,0.05313931769873894,0.05364757560447738,0.0677751372620522,0.06800970103461706,0.06776971268736905,-39.48175289959181,-39.52092639694456,-39.51831320213387,-39.469891503453255,-39.49989182027639,-39.53021489025559,7711.60631,7740.92630025378,32,725,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.025777223841942, 0.0, 29.319990253779906,3.0722530027560424E-5,normal
7741.935,-0.06874413,0.054104775,0.0133593995,0.07230203,0.01938913,-0.09166901,0.04841452563704117,0.05369422968690539,0.05257534862303332,0.06779367645200435,0.06799023602111619,0.06771713332157707,-39.61014726117719,-39.48070312784694,-39.42935509403469,-39.527863787170645,-39.50571376981679,-39.466437021503225,7711.60631,7741.935087374473,33,725,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.0087871206933414, 0.0, 30.328777374473248,2.8780723368981853E-5,normal
7742.9404,0.01140546,-0.073291495,0.060208905,-0.090562075,0.07449938,0.016046466,0.04922031453082866,0.05365633398998454,0.05264075225536047,0.06770625492652592,0.06778813808151883,0.06800605443510127,-39.6739237352449,-39.41699983506987,-39.42877992085414,-39.46595138838529,-39.52834888885263,-39.50569701340282,7711.60631,7742.940676548926,34,725,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.005589174452325, 0.0, 31.334366548925573,2.468614256940782E-4,normal
7743.969,-0.06941475,0.031909224,0.03557727,0.04697316,0.049648102,-0.096601404,0.0489751764014485,0.05374664044715147,0.052916118467712124,0.06791060465189953,0.06792954963502379,0.0676826314919225,-39.45727172747138,-39.52899725714815,-39.53202631547174,-39.51917173076072,-39.51677094295155,-39.464068894754746,7711.60631,7743.96956088161,35,725,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.0288843326843562, 0.0, 32.36325088160993,3.226003600502736E-4,normal
7744.9805,0.0290889,0.048609518,-0.075667344,0.0567296,-0.09608675,0.039361164,0.04952311018505921,0.053762467723957534,0.05272902012417271,0.06787252858948833,0.0676697808412896,0.06795296781220186,-39.46149319890537,-39.54400280362461,-39.513725474709645,-39.52106279259897,-39.464339588186704,-39.5146038816456,7711.60631,7744.980528052101,36,725,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.0109671704913126, 0.0, 33.37421805210124,5.930210136284586E-5,normal
7745.9937,0.06595246,-0.046746075,-0.018183516,-0.06569313,-0.028477756,0.09414865,0.049223693205655214,0.053259748926843625,0.053450293956860136,0.06783909279911984,0.06797813110178388,0.06770663822284585,-39.55278653796995,-39.47279235362657,-39.492938001596485,-39.475156261672964,-39.49059806502191,-39.534240187738305,7711.60631,7745.993994648901,37,725,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.0134665967998444, 0.0, 34.387684648901086,3.4230515120725613E-4,normal
7747.0244,-0.015671251,-0.008504836,0.023645999,-0.043519054,0.028033022,0.015482443,0.034938575613968834,0.04489060925306913,0.03800461579895281,0.02362342168764081,0.025479021187084772,0.022733034199606955,-40.65287219537252,-36.85321910871151,-41.00393369752852,-39.46404498031226,-39.14687939044831,-39.8890354645857,7711.60631,7747.024674298741,38,725,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.0306796498398398, 0.0, 35.418364298740926,2.60236241047096E-4,normal
7748.0522,-0.07764893,0.08672758,-0.010306804,0.067253254,0.031763203,-0.09898801,0.04760988217057123,0.0583967253635223,0.058147329429459056,0.06110551234195205,0.05863940248361788,0.058710749671105386,-38.80917458435944,-38.61894354537511,-41.062555335763015,-39.23882448632461,-39.85400078132329,-39.407154531924476,7711.60631,7748.052272964839,39,725,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.0275986660981289, 0.0, 36.445962964839055,2.6871089175983798E-5,normal
7749.08,0.0557564,0.05686135,-0.11016219,0.047342725,-0.09820291,0.050864145,0.05808707015084358,0.05636363806912533,0.055507895031164885,0.0678689468496792,0.06768957079574392,0.06822631035360051,-37.55809475233725,-41.7804175211719,-39.159613801304204,-39.54661998771892,-39.462426427883976,-39.49102461783254,7711.60631,7749.080288290877,40,725,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.0280153260382576, 0.0, 37.47397829087731,2.1016587743361015E-4,normal
7750.0835,-0.05050777,0.090759315,-0.04018255,0.09085352,-0.030300215,-0.060536984,0.059593178217416706,0.06737493515366988,0.06757582714481783,0.06892996067819708,0.06855163770581961,0.06853710433526229,-37.41032584668389,-40.810368284574416,-40.27487308332267,-39.474292322506635,-39.514763037475426,-39.510931632126656,7711.60631,7750.083936598416,41,725,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.003648307538242, 0.0, 38.477626598415554,4.4050466567568947E-4,normal
7751.102,-0.06811078,0.012109277,0.0543632,0.05560986,0.040195677,-0.0957841,0.046763858909954145,0.04502162922671298,0.04546068053679826,0.0687194459543023,0.06823286285015866,0.06834757900623412,-40.130775910263296,-39.60837318178129,-38.76091213904288,-39.47109041656052,-39.557455523185546,-39.47142571910423,7711.60631,7751.102438387184,42,725,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.018501788767935, 0.0, 39.49612838718349,3.8760593361075735E-4,normal
7752.1157,-0.007960248,0.08616884,-0.076789744,0.09767999,-0.07027619,-0.027386144,0.05302023383691302,0.056344046769835836,0.05854466626140245,0.06692152614590229,0.06733811367373228,0.06770610852320956,-38.56708106265333,-40.73573962462106,-39.19800236077061,-39.577024913183486,-39.43612133479063,-39.48690038759666,7711.60631,7752.1157884602,43,725,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.0133500730162268, 0.0, 40.509478460199716,6.580394983757287E-5,normal
7753.1333,-0.02919848,0.06147467,-0.031519517,0.0977598,-0.046721905,-0.05101805,0.04847927429499839,0.05231874491703677,0.04850759955014044,0.06711880416201879,0.06747678101082903,0.06762971370410946,-39.98330208742232,-39.44776046886221,-39.07224388976174,-39.55139950607956,-39.46099279476647,-39.487615254446396,7711.60631,7753.133599790501,44,725,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.0178113303009013, 0.0, 41.52728979050062,2.9900925073889084E-4,normal
7754.16,0.06736716,-0.056838702,-0.009300316,-0.06991324,-0.024938062,0.094829395,0.05063704744875893,0.05522004964094963,0.05655068411724383,0.06780212395701624,0.06784641718840315,0.06750391156263282,-39.75713258774177,-39.161638963853854,-39.58369967558146,-39.4801086976179,-39.470456215993906,-39.549421103364494,7711.60631,7754.160212487006,45,725,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.0266126965052536, 0.0, 42.55390248700587,5.62370059924433E-5,normal
7755.1895,-0.01796296,-0.055549204,0.07154082,-0.070803866,0.08984763,-0.019051498,0.053726829861776106,0.057905880778809454,0.05613943415239072,0.06812982773390831,0.06796551229397917,0.06807739863462964,-39.462123638677504,-39.41193710637532,-39.62587630898768,-39.49474032705557,-39.519413910116654,-39.485857327757714,7711.60631,7755.189574541622,46,725,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.0293620546162856, 0.0, 43.58326454162216,1.2141662227804773E-4,normal
7756.192,0.034158837,-0.07127753,0.036721326,-0.09467229,0.0359632,0.058688354,0.05341480713310526,0.05639838977999115,0.05615421562956821,0.06771155299690244,0.06790813765219593,0.06796212522680092,-39.56203884558113,-39.31504799461811,-39.62248310238157,-39.469171658352366,-39.52225061235356,-39.5085731410166,7711.60631,7756.192223442748,47,725,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.002648901126122, 0.0, 44.58591344274828,3.2891149839997524E-4,normal
